awb_number,batch_id,courier_,merchant_id,city,tier,discrepancy_type,expected_value,actual_value,variance_rs,severity,detected_at
AWB122915,BATCH-D,DTDC,M-018,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB122919,BATCH-A,Shiprocket,M-016,Pune,Tier-2,OVERDUE_REMITTANCE,14.0,24.0,745.0,MEDIUM,2026-09-14 22:11:31.791087
AWB122920,BATCH-A,Bluedart,M-007,Jaipur,Tier-3,WEIGHT_DISPUTE,5.06,6.6,92.0,LOW,2026-09-14 22:11:31.453814
AWB122925,BATCH-A,Bluedart,M-015,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,150.0,150.0,MEDIUM,2026-09-14 22:11:31.631484
AWB122936,BATCH-B,DTDC,M-005,Indore,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB122937,BATCH-B,Delhivery,M-001,Lucknow,Tier-3,COD_SHORT_REMITTANCE,3196.0,3078.0,118.0,MEDIUM,2026-09-14 22:10:12.726074
AWB122937,BATCH-B,Delhivery,M-001,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,120.0,120.0,MEDIUM,2026-09-14 22:11:31.631484
AWB122944,BATCH-D,DTDC,M-001,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB122948,BATCH-A,Bluedart,M-014,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,109.0,109.0,MEDIUM,2026-09-14 22:11:31.631484
AWB122948,BATCH-A,Bluedart,M-014,Jaipur,Tier-3,WEIGHT_DISPUTE,2.88,3.69,49.0,LOW,2026-09-14 22:11:31.453814
AWB122952,BATCH-C,Delhivery,M-001,Jaipur,Tier-3,COD_SHORT_REMITTANCE,3728.0,3449.0,279.0,MEDIUM,2026-09-14 22:10:12.726074
AWB122963,BATCH-D,Shiprocket,M-002,Lucknow,Tier-3,OVERDUE_REMITTANCE,14.0,26.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB122976,BATCH-B,DTDC,M-001,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB122980,BATCH-B,Kwikship,M-009,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,128.0,0.0,LOW,2026-09-14 22:11:32.038362
AWB122981,BATCH-D,Kwikship,M-005,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,210.0,210.0,MEDIUM,2026-09-14 22:11:31.631484
AWB122982,BATCH-C,DTDC,M-015,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB122996,BATCH-A,Kwikship,M-015,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,229.0,229.0,MEDIUM,2026-09-14 22:11:31.631484
AWB122998,BATCH-B,Delhivery,M-006,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,122.0,122.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123004,BATCH-B,Delhivery,M-013,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,113.0,113.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123006,BATCH-A,DTDC,M-010,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123006,BATCH-A,DTDC,M-010,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,115.0,115.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123014,BATCH-B,Delhivery,M-009,Mumbai,Tier-1,COD_SHORT_REMITTANCE,5383.0,5069.0,314.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123024,BATCH-B,DTDC,M-016,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB123026,BATCH-B,DTDC,M-008,Indore,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123029,BATCH-A,DTDC,M-018,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB123031,BATCH-C,DTDC,M-007,Indore,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123035,BATCH-B,Kwikship,M-020,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,102.3,0.0,LOW,2026-09-14 22:11:32.038362
AWB123037,BATCH-D,Bluedart,M-014,Jaipur,Tier-3,WEIGHT_DISPUTE,5.62,7.15,92.0,LOW,2026-09-14 22:11:31.453814
AWB123038,BATCH-A,Kwikship,M-010,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,200.0,200.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123045,BATCH-B,Shiprocket,M-001,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,232.0,232.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123046,BATCH-A,Delhivery,M-003,Pune,Tier-2,COD_SHORT_REMITTANCE,3147.0,2935.0,212.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123052,BATCH-A,Delhivery,M-017,Lucknow,Tier-3,COD_SHORT_REMITTANCE,4115.0,3975.0,140.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123055,BATCH-D,Bluedart,M-011,Lucknow,Tier-3,WEIGHT_DISPUTE,2.36,3.07,43.0,LOW,2026-09-14 22:11:31.453814
AWB123058,BATCH-C,DTDC,M-006,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB123060,BATCH-A,Kwikship,M-004,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,167.0,167.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123064,BATCH-B,Kwikship,M-011,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,102.0,102.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123065,BATCH-C,DTDC,M-013,Indore,Tier-2,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB123065,BATCH-C,DTDC,M-013,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,197.0,197.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123066,BATCH-C,DTDC,M-001,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123070,BATCH-C,Bluedart,M-018,Lucknow,Tier-3,WEIGHT_DISPUTE,5.7,7.27,94.0,LOW,2026-09-14 22:11:31.453814
AWB123072,BATCH-B,Delhivery,M-010,Pune,Tier-2,COD_SHORT_REMITTANCE,3548.0,3428.0,120.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123076,BATCH-D,Bluedart,M-018,Lucknow,Tier-3,WEIGHT_DISPUTE,2.06,2.53,28.0,LOW,2026-09-14 22:11:31.453814
AWB123093,BATCH-D,Bluedart,M-011,Lucknow,Tier-3,WEIGHT_DISPUTE,5.49,6.56,64.0,LOW,2026-09-14 22:11:31.453814
AWB123095,BATCH-C,DTDC,M-011,Indore,Tier-2,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB123098,BATCH-C,DTDC,M-013,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123099,BATCH-D,Delhivery,M-014,Lucknow,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB123099,BATCH-DUP,Delhivery,M-014,Lucknow,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB123100,BATCH-B,DTDC,M-005,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123103,BATCH-A,DTDC,M-015,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123108,BATCH-D,Delhivery,M-013,Pune,Tier-2,COD_SHORT_REMITTANCE,5161.0,4801.0,360.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123113,BATCH-C,Kwikship,M-005,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,143.1,0.0,LOW,2026-09-14 22:11:32.038362
AWB123114,BATCH-C,Shiprocket,M-003,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,142.0,142.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123117,BATCH-C,Delhivery,M-015,Indore,Tier-2,COD_SHORT_REMITTANCE,4096.0,3877.0,219.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123120,BATCH-A,DTDC,M-014,Indore,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123120,BATCH-A,DTDC,M-014,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,119.0,119.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123121,BATCH-B,DTDC,M-010,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123123,BATCH-D,DTDC,M-015,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123123,BATCH-D,DTDC,M-015,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,152.0,152.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123124,BATCH-B,Bluedart,M-003,Lucknow,Tier-3,WEIGHT_DISPUTE,6.73,8.76,122.0,MEDIUM,2026-09-14 22:11:31.453814
AWB123126,BATCH-C,DTDC,M-010,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,42.0,50.0,8.0,LOW,2026-09-14 22:11:32.127304
AWB123127,BATCH-C,Kwikship,M-005,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,129.4,0.0,LOW,2026-09-14 22:11:32.038362
AWB123129,BATCH-D,DTDC,M-007,Pune,Tier-2,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB123132,BATCH-D,Bluedart,M-005,Lucknow,Tier-3,WEIGHT_DISPUTE,3.29,4.03,44.0,LOW,2026-09-14 22:11:31.453814
AWB123134,BATCH-A,Bluedart,M-009,Lucknow,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB123134,BATCH-A,Bluedart,M-009,Lucknow,Tier-3,WEIGHT_DISPUTE,8.11,10.27,130.0,MEDIUM,2026-09-14 22:11:31.453814
AWB123134,BATCH-DUP,Bluedart,M-009,Lucknow,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB123134,BATCH-DUP,Bluedart,M-009,Lucknow,Tier-3,WEIGHT_DISPUTE,8.11,10.27,130.0,MEDIUM,2026-09-14 22:11:31.453814
AWB123136,BATCH-B,Delhivery,M-019,Mumbai,Tier-1,COD_SHORT_REMITTANCE,4236.0,3949.0,287.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123137,BATCH-D,DTDC,M-016,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,159.0,159.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123140,BATCH-B,Delhivery,M-014,Delhi,Tier-1,COD_SHORT_REMITTANCE,3911.0,3754.0,157.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123141,BATCH-B,Delhivery,M-013,Delhi,Tier-1,COD_SHORT_REMITTANCE,4046.0,3866.0,180.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123142,BATCH-A,Bluedart,M-014,Lucknow,Tier-3,WEIGHT_DISPUTE,4.64,5.66,61.0,LOW,2026-09-14 22:11:31.453814
AWB123148,BATCH-B,Delhivery,M-005,Delhi,Tier-1,COD_SHORT_REMITTANCE,3244.0,2992.0,252.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123152,BATCH-C,Kwikship,M-004,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,136.1,0.0,LOW,2026-09-14 22:11:32.038362
AWB123153,BATCH-A,Bluedart,M-010,Lucknow,Tier-3,WEIGHT_DISPUTE,6.89,8.72,110.0,MEDIUM,2026-09-14 22:11:31.453814
AWB123160,BATCH-C,DTDC,M-009,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123164,BATCH-A,Bluedart,M-015,Lucknow,Tier-3,WEIGHT_DISPUTE,8.18,10.48,138.0,MEDIUM,2026-09-14 22:11:31.453814
AWB123179,BATCH-B,Delhivery,M-018,Indore,Tier-2,COD_SHORT_REMITTANCE,5907.0,5442.0,465.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123182,BATCH-C,DTDC,M-010,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123189,BATCH-C,Bluedart,M-018,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,136.0,136.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123194,BATCH-C,Delhivery,M-020,Pune,Tier-2,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB123194,BATCH-C,Delhivery,M-020,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,136.0,136.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123194,BATCH-DUP,Delhivery,M-020,Pune,Tier-2,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB123194,BATCH-DUP,Delhivery,M-020,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,136.0,136.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123195,BATCH-B,Bluedart,M-011,Jaipur,Tier-3,WEIGHT_DISPUTE,1.39,1.73,21.0,LOW,2026-09-14 22:11:31.453814
AWB123199,BATCH-A,Bluedart,M-010,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,206.0,206.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123206,BATCH-B,Bluedart,M-013,Jaipur,Tier-3,WEIGHT_DISPUTE,5.37,6.68,78.0,LOW,2026-09-14 22:11:31.453814
AWB123213,BATCH-A,Kwikship,M-014,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,125.9,0.0,LOW,2026-09-14 22:11:32.038362
AWB123214,BATCH-D,Delhivery,M-005,Indore,Tier-2,COD_SHORT_REMITTANCE,4340.0,4077.0,263.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123217,BATCH-D,DTDC,M-014,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,42.0,50.0,8.0,LOW,2026-09-14 22:11:32.127304
AWB123225,BATCH-B,Delhivery,M-010,Pune,Tier-2,COD_SHORT_REMITTANCE,3450.0,3191.0,259.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123235,BATCH-D,Bluedart,M-019,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,155.0,155.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123240,BATCH-B,Kwikship,M-002,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,208.0,208.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123241,BATCH-D,Kwikship,M-019,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,142.6,0.0,LOW,2026-09-14 22:11:32.038362
AWB123247,BATCH-A,DTDC,M-004,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,150.0,150.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123252,BATCH-A,Bluedart,M-007,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,206.0,206.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123253,BATCH-C,DTDC,M-002,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,42.0,50.0,8.0,LOW,2026-09-14 22:11:32.127304
AWB123258,BATCH-D,Delhivery,M-018,Lucknow,Tier-3,COD_SHORT_REMITTANCE,4542.0,4376.0,166.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123267,BATCH-A,DTDC,M-004,Mumbai,Tier-1,DUPLICATE_SETTLEMENT,1.0,2.0,4412.0,HIGH,2026-09-14 22:11:31.913657
AWB123267,BATCH-DUP,DTDC,M-004,Mumbai,Tier-1,DUPLICATE_SETTLEMENT,1.0,2.0,4412.0,HIGH,2026-09-14 22:11:31.913657
AWB123270,BATCH-A,DTDC,M-007,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123274,BATCH-A,Delhivery,M-003,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,179.0,179.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123277,BATCH-A,DTDC,M-012,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123279,BATCH-C,DTDC,M-019,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB123280,BATCH-A,DTDC,M-008,Indore,Tier-2,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB123286,BATCH-D,DTDC,M-012,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB123287,BATCH-A,DTDC,M-002,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB123295,BATCH-A,DTDC,M-008,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123305,BATCH-C,DTDC,M-010,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123317,BATCH-A,Shiprocket,M-014,Lucknow,Tier-3,OVERDUE_REMITTANCE,14.0,20.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB123321,BATCH-D,Delhivery,M-005,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,205.0,205.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123327,BATCH-A,Shiprocket,M-011,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,221.0,221.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123330,BATCH-D,Delhivery,M-015,Indore,Tier-2,COD_SHORT_REMITTANCE,4142.0,3977.0,165.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123332,BATCH-B,DTDC,M-001,Indore,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123337,BATCH-D,Bluedart,M-016,Lucknow,Tier-3,WEIGHT_DISPUTE,6.57,8.61,123.0,MEDIUM,2026-09-14 22:11:31.453814
AWB123346,BATCH-A,Bluedart,M-013,Jaipur,Tier-3,WEIGHT_DISPUTE,1.98,2.41,26.0,LOW,2026-09-14 22:11:31.453814
AWB123352,BATCH-C,Bluedart,M-018,Lucknow,Tier-3,WEIGHT_DISPUTE,2.21,2.77,34.0,LOW,2026-09-14 22:11:31.453814
AWB123355,BATCH-C,Delhivery,M-011,Jaipur,Tier-3,COD_SHORT_REMITTANCE,4894.0,4619.0,275.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123359,BATCH-C,DTDC,M-013,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB123381,BATCH-D,Bluedart,M-006,Jaipur,Tier-3,WEIGHT_DISPUTE,3.81,4.84,62.0,LOW,2026-09-14 22:11:31.453814
AWB123398,BATCH-C,Bluedart,M-016,Jaipur,Tier-3,WEIGHT_DISPUTE,2.42,2.94,31.0,LOW,2026-09-14 22:11:31.453814
AWB123404,BATCH-D,DTDC,M-012,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123406,BATCH-A,DTDC,M-007,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,159.0,159.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123408,BATCH-A,Kwikship,M-018,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,115.4,0.0,LOW,2026-09-14 22:11:32.038362
AWB123409,BATCH-A,Bluedart,M-007,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,104.0,104.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123413,BATCH-B,Kwikship,M-018,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,131.2,0.0,LOW,2026-09-14 22:11:32.038362
AWB123420,BATCH-B,Bluedart,M-014,Jaipur,Tier-3,WEIGHT_DISPUTE,2.25,2.73,28.0,LOW,2026-09-14 22:11:31.453814
AWB123421,BATCH-B,DTDC,M-019,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,221.0,221.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123426,BATCH-B,DTDC,M-014,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123427,BATCH-A,Bluedart,M-012,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,116.0,116.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123428,BATCH-B,DTDC,M-002,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123433,BATCH-B,Delhivery,M-010,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,207.0,207.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123435,BATCH-C,DTDC,M-002,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123445,BATCH-A,DTDC,M-001,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123446,BATCH-B,Kwikship,M-014,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,142.2,0.0,LOW,2026-09-14 22:11:32.038362
AWB123451,BATCH-B,Kwikship,M-020,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,105.2,0.0,LOW,2026-09-14 22:11:32.038362
AWB123453,BATCH-D,DTDC,M-013,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123459,BATCH-A,Bluedart,M-008,Lucknow,Tier-3,WEIGHT_DISPUTE,5.65,7.26,96.0,LOW,2026-09-14 22:11:31.453814
AWB123466,BATCH-B,Delhivery,M-003,Indore,Tier-2,COD_SHORT_REMITTANCE,3595.0,3363.0,232.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123478,BATCH-C,Shiprocket,M-008,Jaipur,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB123478,BATCH-DUP,Shiprocket,M-008,Jaipur,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB123479,BATCH-D,Kwikship,M-015,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,112.0,112.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123480,BATCH-C,Bluedart,M-008,Jaipur,Tier-3,WEIGHT_DISPUTE,3.73,4.42,41.0,LOW,2026-09-14 22:11:31.453814
AWB123481,BATCH-D,Shiprocket,M-001,Delhi,Tier-1,OVERDUE_REMITTANCE,14.0,21.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB123482,BATCH-B,Delhivery,M-017,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,153.0,153.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123484,BATCH-D,Bluedart,M-007,Jaipur,Tier-3,WEIGHT_DISPUTE,4.57,5.44,52.0,LOW,2026-09-14 22:11:31.453814
AWB123493,BATCH-A,Bluedart,M-019,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,237.0,237.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123494,BATCH-C,Shiprocket,M-008,Delhi,Tier-1,OVERDUE_REMITTANCE,14.0,26.0,2357.0,MEDIUM,2026-09-14 22:11:31.791087
AWB123499,BATCH-C,Kwikship,M-001,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,136.0,136.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123500,BATCH-B,Delhivery,M-019,Lucknow,Tier-3,COD_SHORT_REMITTANCE,5291.0,4883.0,408.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123504,BATCH-D,Kwikship,M-012,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,127.7,0.0,LOW,2026-09-14 22:11:32.038362
AWB123512,BATCH-B,DTDC,M-019,Pune,Tier-2,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB123521,BATCH-D,Bluedart,M-007,Lucknow,Tier-3,WEIGHT_DISPUTE,1.03,1.23,12.0,LOW,2026-09-14 22:11:31.453814
AWB123527,BATCH-A,DTDC,M-006,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123537,BATCH-A,Delhivery,M-010,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,149.0,149.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123539,BATCH-A,DTDC,M-006,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB123546,BATCH-C,Bluedart,M-013,Jaipur,Tier-3,WEIGHT_DISPUTE,4.51,5.79,77.0,LOW,2026-09-14 22:11:31.453814
AWB123552,BATCH-D,Delhivery,M-016,Pune,Tier-2,COD_SHORT_REMITTANCE,5836.0,5612.0,224.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123557,BATCH-D,Delhivery,M-002,Mumbai,Tier-1,COD_SHORT_REMITTANCE,3930.0,3755.0,175.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123572,BATCH-B,Shiprocket,M-010,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,144.0,144.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123582,BATCH-B,Shiprocket,M-017,Delhi,Tier-1,OVERDUE_REMITTANCE,14.0,18.0,4942.0,MEDIUM,2026-09-14 22:11:31.791087
AWB123584,BATCH-C,Shiprocket,M-011,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,110.0,110.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123585,BATCH-A,Bluedart,M-020,Jaipur,Tier-3,WEIGHT_DISPUTE,6.75,8.13,83.0,LOW,2026-09-14 22:11:31.453814
AWB123589,BATCH-A,Shiprocket,M-012,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,192.0,192.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123591,BATCH-B,DTDC,M-017,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
