kpi_date,courier_,city,tier,orders,disputed_awbs,leakage_rs,avg_dso_days
2026-07-26,Kwikship,Indore,Tier-2,9,1,7760.0,3.9
2026-07-26,Kwikship,Jaipur,Tier-3,12,4,198.0,5.25
2026-07-26,Kwikship,Lucknow,Tier-3,11,3,0.0,4.45
2026-07-27,Delhivery,Mumbai,Tier-1,13,1,247.0,5.0
2026-07-27,Delhivery,Delhi,Tier-1,12,5,686.0,5.77
2026-07-27,Delhivery,Pune,Tier-2,7,0,0.0,4.43
2026-07-27,Delhivery,Indore,Tier-2,15,2,327.0,4.47
2026-07-27,Delhivery,Jaipur,Tier-3,10,0,0.0,6.1
2026-07-27,Delhivery,Lucknow,Tier-3,9,0,0.0,5.89
2026-07-27,Bluedart,Mumbai,Tier-1,7,1,120.0,5.71
2026-07-27,Bluedart,Delhi,Tier-1,4,2,369.0,4.25
2026-07-27,Bluedart,Pune,Tier-2,8,2,292.0,5.63
2026-07-27,Bluedart,Indore,Tier-2,7,1,170.0,5.14
2026-07-27,Bluedart,Jaipur,Tier-3,12,9,710.0,3.75
2026-07-27,Bluedart,Lucknow,Tier-3,7,4,5984.0,5.75
2026-07-27,Shiprocket,Mumbai,Tier-1,12,1,202.0,5.75
2026-07-27,Shiprocket,Delhi,Tier-1,10,0,0.0,4.5
2026-07-27,Shiprocket,Pune,Tier-2,13,0,0.0,5.69
2026-07-27,Shiprocket,Indore,Tier-2,12,5,9644.0,6.0
2026-07-27,Shiprocket,Jaipur,Tier-3,13,2,310.0,5.46
2026-07-27,Shiprocket,Lucknow,Tier-3,5,0,0.0,4.6
2026-07-27,DTDC,Mumbai,Tier-1,9,0,0.0,5.56
2026-07-27,DTDC,Delhi,Tier-1,2,1,13.0,5.0
2026-07-27,DTDC,Pune,Tier-2,9,3,46.0,6.0
2026-07-27,DTDC,Indore,Tier-2,8,3,182.0,6.0
2026-07-27,DTDC,Jaipur,Tier-3,6,2,38.0,6.17
2026-07-27,DTDC,Lucknow,Tier-3,12,6,217.0,4.85
2026-07-27,Kwikship,Mumbai,Tier-1,7,1,169.0,5.43
2026-07-27,Kwikship,Delhi,Tier-1,10,1,245.0,4.6
2026-07-27,Kwikship,Pune,Tier-2,12,0,0.0,4.92
2026-07-27,Kwikship,Indore,Tier-2,12,1,210.0,5.5
2026-07-27,Kwikship,Jaipur,Tier-3,11,5,425.0,4.85
2026-07-27,Kwikship,Lucknow,Tier-3,5,2,10200.0,6.0
2026-07-28,Delhivery,Mumbai,Tier-1,9,1,526.0,5.5
2026-07-28,Delhivery,Delhi,Tier-1,8,4,986.0,5.25
2026-07-28,Delhivery,Pune,Tier-2,6,2,380.0,6.17
2026-07-28,Delhivery,Indore,Tier-2,9,1,236.0,4.89
2026-07-28,Delhivery,Jaipur,Tier-3,9,2,461.0,5.56
2026-07-28,Delhivery,Lucknow,Tier-3,13,4,952.0,6.0
2026-07-28,Bluedart,Mumbai,Tier-1,8,0,0.0,4.63
2026-07-28,Bluedart,Delhi,Tier-1,10,1,112.0,6.3
2026-07-28,Bluedart,Pune,Tier-2,11,0,0.0,5.45
2026-07-28,Bluedart,Indore,Tier-2,11,1,151.0,6.09
2026-07-28,Bluedart,Jaipur,Tier-3,7,4,310.0,3.57
2026-07-28,Bluedart,Lucknow,Tier-3,10,5,506.0,6.3
2026-07-28,Shiprocket,Mumbai,Tier-1,5,0,0.0,4.4
2026-07-28,Shiprocket,Delhi,Tier-1,11,2,242.0,3.92
2026-07-28,Shiprocket,Pune,Tier-2,9,0,0.0,4.89
2026-07-28,Shiprocket,Indore,Tier-2,11,0,0.0,6.0
2026-07-28,Shiprocket,Jaipur,Tier-3,9,1,162.0,6.33
2026-07-28,Shiprocket,Lucknow,Tier-3,10,1,130.0,5.7
2026-07-28,DTDC,Mumbai,Tier-1,10,5,77.0,6.8
2026-07-28,DTDC,Delhi,Tier-1,7,3,57.0,6.43
2026-07-28,DTDC,Pune,Tier-2,12,4,70.0,5.42
2026-07-28,DTDC,Indore,Tier-2,13,2,32.0,4.85
2026-07-28,DTDC,Jaipur,Tier-3,5,2,38.0,5.8
2026-07-28,DTDC,Lucknow,Tier-3,11,3,282.0,4.25
2026-07-28,Kwikship,Mumbai,Tier-1,8,1,118.0,4.25
2026-07-28,Kwikship,Delhi,Tier-1,14,0,0.0,5.57
2026-07-28,Kwikship,Pune,Tier-2,8,1,224.0,5.5
2026-07-28,Kwikship,Indore,Tier-2,8,0,0.0,6.63
2026-07-28,Kwikship,Jaipur,Tier-3,12,6,310.0,5.21
2026-07-28,Kwikship,Lucknow,Tier-3,11,2,0.0,5.45
2026-07-29,Delhivery,Mumbai,Tier-1,7,3,623.0,6.71
2026-07-29,Delhivery,Delhi,Tier-1,11,2,347.0,5.55
2026-07-29,Delhivery,Pune,Tier-2,7,0,0.0,4.71
2026-07-29,Delhivery,Indore,Tier-2,8,1,173.0,6.13
2026-07-29,Delhivery,Jaipur,Tier-3,4,1,227.0,5.0
2026-07-29,Delhivery,Lucknow,Tier-3,11,2,553.0,5.17
2026-07-29,Bluedart,Mumbai,Tier-1,8,1,146.0,5.63
2026-07-29,Bluedart,Delhi,Tier-1,9,0,0.0,7.56
2026-07-29,Bluedart,Pune,Tier-2,13,2,338.0,6.15
2026-07-29,Bluedart,Indore,Tier-2,7,1,241.0,4.29
2026-07-29,Bluedart,Jaipur,Tier-3,21,6,373.0,5.05
2026-07-29,Bluedart,Lucknow,Tier-3,8,3,315.0,5.88
2026-07-29,Shiprocket,Mumbai,Tier-1,9,1,217.0,5.11
2026-07-29,Shiprocket,Delhi,Tier-1,11,2,223.0,5.82
2026-07-29,Shiprocket,Pune,Tier-2,18,1,196.0,5.94
2026-07-29,Shiprocket,Indore,Tier-2,9,0,0.0,4.56
2026-07-29,Shiprocket,Jaipur,Tier-3,11,0,0.0,4.91
2026-07-29,Shiprocket,Lucknow,Tier-3,10,0,0.0,5.4
2026-07-29,DTDC,Mumbai,Tier-1,7,2,247.0,7.0
2026-07-29,DTDC,Delhi,Tier-1,7,2,38.0,4.86
2026-07-29,DTDC,Pune,Tier-2,13,5,3524.0,6.5
2026-07-29,DTDC,Indore,Tier-2,6,4,261.0,6.29
2026-07-29,DTDC,Jaipur,Tier-3,10,4,161.0,5.2
2026-07-29,DTDC,Lucknow,Tier-3,13,7,640.0,4.29
2026-07-29,Kwikship,Mumbai,Tier-1,13,0,0.0,5.15
2026-07-29,Kwikship,Delhi,Tier-1,10,1,175.0,5.7
2026-07-29,Kwikship,Pune,Tier-2,5,0,0.0,4.4
2026-07-29,Kwikship,Indore,Tier-2,9,2,442.0,5.89
2026-07-29,Kwikship,Jaipur,Tier-3,15,4,0.0,4.8
2026-07-29,Kwikship,Lucknow,Tier-3,10,1,0.0,5.0
2026-07-30,Delhivery,Mumbai,Tier-1,12,1,189.0,6.5
2026-07-30,Delhivery,Delhi,Tier-1,18,6,9155.0,5.8
2026-07-30,Delhivery,Pune,Tier-2,8,2,302.0,5.63
2026-07-30,Delhivery,Indore,Tier-2,14,5,964.0,5.07
2026-07-30,Delhivery,Jaipur,Tier-3,10,0,0.0,6.1
2026-07-30,Delhivery,Lucknow,Tier-3,7,3,722.0,6.0
2026-07-30,Bluedart,Mumbai,Tier-1,7,0,0.0,7.86
2026-07-30,Bluedart,Delhi,Tier-1,15,3,353.0,6.19
2026-07-30,Bluedart,Pune,Tier-2,11,0,0.0,4.91
2026-07-30,Bluedart,Indore,Tier-2,13,1,125.0,5.31
2026-07-30,Bluedart,Jaipur,Tier-3,10,5,514.0,4.91
2026-07-30,Bluedart,Lucknow,Tier-3,10,6,440.0,6.45
2026-07-30,Shiprocket,Mumbai,Tier-1,6,1,202.0,5.67
2026-07-30,Shiprocket,Delhi,Tier-1,8,1,0.0,7.33
2026-07-30,Shiprocket,Pune,Tier-2,11,1,0.0,5.83
2026-07-30,Shiprocket,Indore,Tier-2,6,0,0.0,6.17
2026-07-30,Shiprocket,Jaipur,Tier-3,9,0,0.0,5.33
2026-07-30,Shiprocket,Lucknow,Tier-3,7,0,0.0,6.43
2026-07-30,DTDC,Mumbai,Tier-1,6,3,51.0,5.0
2026-07-30,DTDC,Delhi,Tier-1,12,3,182.0,5.46
2026-07-30,DTDC,Pune,Tier-2,10,4,270.0,5.7
2026-07-30,DTDC,Indore,Tier-2,6,2,38.0,5.83
2026-07-30,DTDC,Jaipur,Tier-3,15,8,519.0,5.56
2026-07-30,DTDC,Lucknow,Tier-3,10,6,500.0,6.4
2026-07-30,Kwikship,Mumbai,Tier-1,7,0,0.0,5.86
2026-07-30,Kwikship,Delhi,Tier-1,12,0,0.0,4.25
2026-07-30,Kwikship,Pune,Tier-2,9,0,0.0,5.67
2026-07-30,Kwikship,Indore,Tier-2,7,0,0.0,6.29
2026-07-30,Kwikship,Jaipur,Tier-3,7,6,0.0,4.71
2026-07-30,Kwikship,Lucknow,Tier-3,10,2,0.0,5.9
2026-07-31,Delhivery,Mumbai,Tier-1,14,9,2245.0,5.53
2026-07-31,Delhivery,Delhi,Tier-1,11,1,207.0,6.45
2026-07-31,Delhivery,Pune,Tier-2,8,1,195.0,5.0
2026-07-31,Delhivery,Indore,Tier-2,11,1,190.0,6.36
2026-07-31,Delhivery,Jaipur,Tier-3,20,5,1048.0,4.75
2026-07-31,Delhivery,Lucknow,Tier-3,11,2,553.0,6.09
2026-07-31,Bluedart,Mumbai,Tier-1,9,0,0.0,4.67
2026-07-31,Bluedart,Delhi,Tier-1,6,0,0.0,4.5
2026-07-31,Bluedart,Pune,Tier-2,10,3,9918.0,5.73
2026-07-31,Bluedart,Indore,Tier-2,14,2,330.0,5.14
2026-07-31,Bluedart,Jaipur,Tier-3,11,4,436.0,4.91
2026-07-31,Bluedart,Lucknow,Tier-3,9,5,516.0,4.6
2026-07-31,Shiprocket,Mumbai,Tier-1,7,0,0.0,6.57
2026-07-31,Shiprocket,Delhi,Tier-1,9,0,0.0,5.78
2026-07-31,Shiprocket,Pune,Tier-2,15,1,10404.0,4.56
2026-07-31,Shiprocket,Indore,Tier-2,13,2,387.0,4.31
2026-07-31,Shiprocket,Jaipur,Tier-3,4,0,0.0,6.5
2026-07-31,Shiprocket,Lucknow,Tier-3,9,0,0.0,6.22
2026-07-31,DTDC,Mumbai,Tier-1,10,6,594.0,5.3
2026-07-31,DTDC,Delhi,Tier-1,11,4,76.0,5.91
2026-07-31,DTDC,Pune,Tier-2,12,5,265.0,6.08
2026-07-31,DTDC,Indore,Tier-2,11,5,621.0,5.62
2026-07-31,DTDC,Jaipur,Tier-3,7,3,51.0,5.86
2026-07-31,DTDC,Lucknow,Tier-3,9,5,76.0,5.3
2026-07-31,Kwikship,Mumbai,Tier-1,5,1,136.0,6.4
2026-07-31,Kwikship,Delhi,Tier-1,10,2,168.0,5.64
2026-07-31,Kwikship,Pune,Tier-2,7,0,0.0,4.57
2026-07-31,Kwikship,Indore,Tier-2,10,1,171.0,5.6
2026-07-31,Kwikship,Jaipur,Tier-3,2,0,0.0,5.0
2026-07-31,Kwikship,Lucknow,Tier-3,12,2,212.0,6.33
2026-08-01,Delhivery,Mumbai,Tier-1,11,2,654.0,5.42
2026-08-01,Delhivery,Delhi,Tier-1,13,3,784.0,6.85
2026-08-01,Delhivery,Pune,Tier-2,11,2,399.0,6.09
2026-08-01,Delhivery,Indore,Tier-2,3,1,467.0,4.0
2026-08-01,Delhivery,Jaipur,Tier-3,6,1,130.0,5.17
2026-08-01,Delhivery,Lucknow,Tier-3,6,0,0.0,5.67
2026-08-01,Bluedart,Mumbai,Tier-1,10,0,0.0,5.9
2026-08-01,Bluedart,Delhi,Tier-1,10,0,0.0,4.3
2026-08-01,Bluedart,Pune,Tier-2,13,0,0.0,4.08
2026-08-01,Bluedart,Indore,Tier-2,14,1,179.0,5.86
2026-08-01,Bluedart,Jaipur,Tier-3,6,5,479.0,4.83
2026-08-01,Bluedart,Lucknow,Tier-3,7,1,122.0,6.43
2026-08-01,Shiprocket,Mumbai,Tier-1,6,1,101.0,6.5
2026-08-01,Shiprocket,Delhi,Tier-1,8,0,0.0,5.38
2026-08-01,Shiprocket,Pune,Tier-2,15,2,490.0,5.47
2026-08-01,Shiprocket,Indore,Tier-2,9,1,9302.0,5.5
2026-08-01,Shiprocket,Jaipur,Tier-3,9,0,0.0,4.33
2026-08-01,Shiprocket,Lucknow,Tier-3,11,1,202.0,4.55
2026-08-01,DTDC,Mumbai,Tier-1,11,7,716.0,5.62
2026-08-01,DTDC,Delhi,Tier-1,9,3,150.0,3.89
2026-08-01,DTDC,Pune,Tier-2,8,5,84.0,5.75
2026-08-01,DTDC,Indore,Tier-2,7,1,19.0,6.29
2026-08-01,DTDC,Jaipur,Tier-3,8,4,76.0,5.5
2026-08-01,DTDC,Lucknow,Tier-3,10,4,222.0,5.7
2026-08-01,Kwikship,Mumbai,Tier-1,9,1,201.0,5.11
2026-08-01,Kwikship,Delhi,Tier-1,6,0,0.0,6.33
2026-08-01,Kwikship,Pune,Tier-2,15,0,0.0,5.4
2026-08-01,Kwikship,Indore,Tier-2,9,2,358.0,5.67
2026-08-01,Kwikship,Jaipur,Tier-3,10,5,0.0,5.7
2026-08-01,Kwikship,Lucknow,Tier-3,6,1,0.0,7.17
2026-08-02,Delhivery,Mumbai,Tier-1,6,1,361.0,5.17
2026-08-02,Delhivery,Delhi,Tier-1,10,1,194.0,4.0
2026-08-02,Delhivery,Pune,Tier-2,6,3,730.0,3.29
2026-08-02,Delhivery,Indore,Tier-2,10,2,519.0,7.0
2026-08-02,Delhivery,Jaipur,Tier-3,6,0,0.0,5.67
2026-08-02,Delhivery,Lucknow,Tier-3,7,2,645.0,4.57
2026-08-02,Bluedart,Mumbai,Tier-1,10,0,0.0,7.1
2026-08-02,Bluedart,Delhi,Tier-1,7,0,0.0,5.43
2026-08-02,Bluedart,Pune,Tier-2,10,0,0.0,5.1
2026-08-02,Bluedart,Indore,Tier-2,10,0,0.0,5.7
2026-08-02,Bluedart,Jaipur,Tier-3,10,2,95.0,7.0
2026-08-02,Bluedart,Lucknow,Tier-3,9,6,7685.0,4.6
2026-08-02,Shiprocket,Mumbai,Tier-1,7,1,161.0,6.0
2026-08-02,Shiprocket,Delhi,Tier-1,11,1,162.0,6.45
2026-08-02,Shiprocket,Pune,Tier-2,10,0,0.0,6.9
2026-08-02,Shiprocket,Indore,Tier-2,9,1,164.0,4.22
2026-08-02,Shiprocket,Jaipur,Tier-3,15,1,228.0,5.73
2026-08-02,Shiprocket,Lucknow,Tier-3,6,0,0.0,7.0
2026-08-02,DTDC,Mumbai,Tier-1,16,5,66.0,4.31
2026-08-02,DTDC,Delhi,Tier-1,13,6,215.0,4.86
2026-08-02,DTDC,Pune,Tier-2,9,4,65.0,4.78
2026-08-02,DTDC,Indore,Tier-2,9,2,32.0,4.22
2026-08-02,DTDC,Jaipur,Tier-3,9,3,144.0,5.11
2026-08-02,DTDC,Lucknow,Tier-3,6,0,0.0,4.33
2026-08-02,Kwikship,Mumbai,Tier-1,8,1,189.0,5.13
2026-08-02,Kwikship,Delhi,Tier-1,8,0,0.0,5.25
2026-08-02,Kwikship,Pune,Tier-2,17,1,187.0,4.88
2026-08-02,Kwikship,Indore,Tier-2,11,1,168.0,5.73
2026-08-02,Kwikship,Jaipur,Tier-3,9,3,0.0,5.33
2026-08-02,Kwikship,Lucknow,Tier-3,6,4,223.0,6.17
2026-08-03,Delhivery,Mumbai,Tier-1,8,4,576.0,4.56
2026-08-03,Delhivery,Delhi,Tier-1,6,0,0.0,5.0
2026-08-03,Delhivery,Pune,Tier-2,9,1,173.0,3.67
2026-08-03,Delhivery,Indore,Tier-2,9,2,454.0,4.67
2026-08-03,Delhivery,Jaipur,Tier-3,6,1,214.0,6.0
2026-08-03,Delhivery,Lucknow,Tier-3,11,3,584.0,5.27
2026-08-03,Bluedart,Mumbai,Tier-1,8,0,0.0,6.13
2026-08-03,Bluedart,Delhi,Tier-1,11,0,0.0,4.91
2026-08-03,Bluedart,Pune,Tier-2,11,1,974.0,4.67
2026-08-03,Bluedart,Indore,Tier-2,9,1,226.0,6.56
2026-08-03,Bluedart,Jaipur,Tier-3,7,4,419.0,5.43
2026-08-03,Bluedart,Lucknow,Tier-3,9,4,371.0,6.0
2026-08-03,Shiprocket,Mumbai,Tier-1,5,1,206.0,4.8
2026-08-03,Shiprocket,Delhi,Tier-1,9,0,0.0,6.22
2026-08-03,Shiprocket,Pune,Tier-2,11,0,0.0,5.55
2026-08-03,Shiprocket,Indore,Tier-2,13,0,0.0,5.0
2026-08-03,Shiprocket,Jaipur,Tier-3,6,0,0.0,5.17
2026-08-03,Shiprocket,Lucknow,Tier-3,13,2,328.0,5.62
2026-08-03,DTDC,Mumbai,Tier-1,11,5,77.0,4.64
2026-08-03,DTDC,Delhi,Tier-1,10,6,308.0,4.3
2026-08-03,DTDC,Pune,Tier-2,11,6,108.0,5.36
2026-08-03,DTDC,Indore,Tier-2,12,5,77.0,5.33
2026-08-03,DTDC,Jaipur,Tier-3,12,7,508.0,5.15
2026-08-03,DTDC,Lucknow,Tier-3,6,2,245.0,5.17
2026-08-03,Kwikship,Mumbai,Tier-1,10,1,0.0,5.27
2026-08-03,Kwikship,Delhi,Tier-1,3,0,0.0,6.33
2026-08-03,Kwikship,Pune,Tier-2,4,0,0.0,7.0
2026-08-03,Kwikship,Indore,Tier-2,10,1,201.0,6.0
2026-08-03,Kwikship,Jaipur,Tier-3,16,6,338.0,5.94
2026-08-03,Kwikship,Lucknow,Tier-3,9,2,337.0,6.1
2026-08-04,Delhivery,Mumbai,Tier-1,11,4,9196.0,5.92
2026-08-04,Delhivery,Delhi,Tier-1,7,1,166.0,5.86
2026-08-04,Delhivery,Pune,Tier-2,8,4,894.0,6.0
2026-08-04,Delhivery,Indore,Tier-2,12,0,0.0,5.08
2026-08-04,Delhivery,Jaipur,Tier-3,9,0,0.0,5.67
2026-08-04,Delhivery,Lucknow,Tier-3,6,1,281.0,6.0
2026-08-04,Bluedart,Mumbai,Tier-1,8,1,137.0,6.63
2026-08-04,Bluedart,Delhi,Tier-1,13,1,109.0,5.69
2026-08-04,Bluedart,Pune,Tier-2,10,0,0.0,4.6
2026-08-04,Bluedart,Indore,Tier-2,9,1,140.0,7.0
2026-08-04,Bluedart,Jaipur,Tier-3,12,5,323.0,5.92
2026-08-04,Bluedart,Lucknow,Tier-3,3,2,116.0,3.33
2026-08-04,Shiprocket,Mumbai,Tier-1,6,1,154.0,5.67
2026-08-04,Shiprocket,Delhi,Tier-1,7,0,0.0,5.43
2026-08-04,Shiprocket,Pune,Tier-2,11,1,246.0,5.64
2026-08-04,Shiprocket,Indore,Tier-2,12,1,137.0,6.33
2026-08-04,Shiprocket,Jaipur,Tier-3,18,1,163.0,4.94
2026-08-04,Shiprocket,Lucknow,Tier-3,7,0,0.0,4.71
2026-08-04,DTDC,Mumbai,Tier-1,10,4,70.0,6.4
2026-08-04,DTDC,Delhi,Tier-1,9,6,384.0,5.0
2026-08-04,DTDC,Pune,Tier-2,10,2,38.0,4.9
2026-08-04,DTDC,Indore,Tier-2,11,3,51.0,5.73
2026-08-04,DTDC,Jaipur,Tier-3,5,4,76.0,4.4
2026-08-04,DTDC,Lucknow,Tier-3,11,3,51.0,5.0
2026-08-04,Kwikship,Mumbai,Tier-1,9,0,0.0,6.44
2026-08-04,Kwikship,Delhi,Tier-1,6,0,0.0,5.5
2026-08-04,Kwikship,Pune,Tier-2,12,1,160.0,6.25
2026-08-04,Kwikship,Indore,Tier-2,7,1,5350.0,6.5
2026-08-04,Kwikship,Jaipur,Tier-3,11,2,0.0,5.58
2026-08-04,Kwikship,Lucknow,Tier-3,14,4,249.0,6.07
2026-08-05,Delhivery,Mumbai,Tier-1,6,1,152.0,4.83
2026-08-05,Delhivery,Delhi,Tier-1,11,3,7416.0,5.25
2026-08-05,Delhivery,Pune,Tier-2,12,5,1292.0,5.42
2026-08-05,Delhivery,Indore,Tier-2,10,3,609.0,6.6
2026-08-05,Delhivery,Jaipur,Tier-3,7,0,0.0,4.57
2026-08-05,Delhivery,Lucknow,Tier-3,11,2,319.0,4.45
2026-08-05,Bluedart,Mumbai,Tier-1,6,0,0.0,5.83
2026-08-05,Bluedart,Delhi,Tier-1,8,0,0.0,4.25
2026-08-05,Bluedart,Pune,Tier-2,16,2,3085.0,5.18
2026-08-05,Bluedart,Indore,Tier-2,5,1,103.0,5.0
2026-08-05,Bluedart,Jaipur,Tier-3,6,3,265.0,6.29
2026-08-05,Bluedart,Lucknow,Tier-3,7,5,331.0,5.0
2026-08-05,Shiprocket,Mumbai,Tier-1,14,1,0.0,4.4
2026-08-05,Shiprocket,Delhi,Tier-1,6,2,188.0,4.43
2026-08-05,Shiprocket,Pune,Tier-2,16,1,215.0,6.31
2026-08-05,Shiprocket,Indore,Tier-2,9,1,140.0,5.33
2026-08-05,Shiprocket,Jaipur,Tier-3,10,1,180.0,5.2
2026-08-05,Shiprocket,Lucknow,Tier-3,11,2,171.0,6.42
2026-08-05,DTDC,Mumbai,Tier-1,11,3,8493.0,4.5
2026-08-05,DTDC,Delhi,Tier-1,6,2,314.0,5.86
2026-08-05,DTDC,Pune,Tier-2,6,4,59.0,4.67
2026-08-05,DTDC,Indore,Tier-2,12,3,46.0,5.0
2026-08-05,DTDC,Jaipur,Tier-3,10,4,204.0,5.3
2026-08-05,DTDC,Lucknow,Tier-3,10,4,394.0,7.45
2026-08-05,Kwikship,Mumbai,Tier-1,10,1,239.0,5.1
2026-08-05,Kwikship,Delhi,Tier-1,8,1,114.0,6.13
2026-08-05,Kwikship,Pune,Tier-2,10,1,2784.0,5.73
2026-08-05,Kwikship,Indore,Tier-2,10,0,0.0,5.3
2026-08-05,Kwikship,Jaipur,Tier-3,7,2,150.0,4.88
2026-08-05,Kwikship,Lucknow,Tier-3,3,1,140.0,5.67
2026-08-06,Delhivery,Mumbai,Tier-1,17,4,556.0,5.11
2026-08-06,Delhivery,Delhi,Tier-1,10,4,989.0,4.45
2026-08-06,Delhivery,Pune,Tier-2,12,0,0.0,5.5
2026-08-06,Delhivery,Indore,Tier-2,7,0,0.0,5.29
2026-08-06,Delhivery,Jaipur,Tier-3,11,0,0.0,4.91
2026-08-06,Delhivery,Lucknow,Tier-3,6,1,167.0,5.17
2026-08-06,Bluedart,Mumbai,Tier-1,10,1,179.0,6.1
2026-08-06,Bluedart,Delhi,Tier-1,7,0,0.0,4.14
2026-08-06,Bluedart,Pune,Tier-2,7,0,0.0,7.14
2026-08-06,Bluedart,Indore,Tier-2,9,1,110.0,5.56
2026-08-06,Bluedart,Jaipur,Tier-3,14,10,957.0,5.06
2026-08-06,Bluedart,Lucknow,Tier-3,11,7,646.0,5.83
2026-08-06,Shiprocket,Mumbai,Tier-1,6,0,0.0,5.0
2026-08-06,Shiprocket,Delhi,Tier-1,10,1,0.0,5.18
2026-08-06,Shiprocket,Pune,Tier-2,8,0,0.0,6.88
2026-08-06,Shiprocket,Indore,Tier-2,12,0,0.0,5.0
2026-08-06,Shiprocket,Jaipur,Tier-3,9,0,0.0,6.22
2026-08-06,Shiprocket,Lucknow,Tier-3,7,0,0.0,4.57
2026-08-06,DTDC,Mumbai,Tier-1,7,2,38.0,5.57
2026-08-06,DTDC,Delhi,Tier-1,9,5,254.0,4.5
2026-08-06,DTDC,Pune,Tier-2,7,4,45.0,4.63
2026-08-06,DTDC,Indore,Tier-2,10,1,19.0,5.3
2026-08-06,DTDC,Jaipur,Tier-3,6,1,19.0,7.0
2026-08-06,DTDC,Lucknow,Tier-3,18,6,211.0,5.67
2026-08-06,Kwikship,Mumbai,Tier-1,11,2,360.0,5.36
2026-08-06,Kwikship,Delhi,Tier-1,8,0,0.0,5.5
2026-08-06,Kwikship,Pune,Tier-2,11,0,0.0,5.09
2026-08-06,Kwikship,Indore,Tier-2,11,0,0.0,4.82
2026-08-06,Kwikship,Jaipur,Tier-3,7,2,0.0,4.71
2026-08-06,Kwikship,Lucknow,Tier-3,7,0,0.0,5.0
2026-08-07,Delhivery,Mumbai,Tier-1,10,3,743.0,4.4
2026-08-07,Delhivery,Delhi,Tier-1,10,3,768.0,4.1
2026-08-07,Delhivery,Pune,Tier-2,11,4,868.0,4.45
2026-08-07,Delhivery,Indore,Tier-2,9,2,501.0,5.44
2026-08-07,Delhivery,Jaipur,Tier-3,9,3,816.0,5.44
2026-08-07,Delhivery,Lucknow,Tier-3,9,0,0.0,5.67
2026-08-07,Bluedart,Mumbai,Tier-1,8,1,165.0,5.5
2026-08-07,Bluedart,Delhi,Tier-1,15,0,0.0,6.53
2026-08-07,Bluedart,Pune,Tier-2,2,0,0.0,3.5
2026-08-07,Bluedart,Indore,Tier-2,8,0,0.0,3.88
2026-08-07,Bluedart,Jaipur,Tier-3,7,3,371.0,5.57
2026-08-07,Bluedart,Lucknow,Tier-3,11,4,258.0,6.82
2026-08-07,Shiprocket,Mumbai,Tier-1,14,1,147.0,5.21
2026-08-07,Shiprocket,Delhi,Tier-1,6,1,7640.0,6.0
2026-08-07,Shiprocket,Pune,Tier-2,13,0,0.0,5.54
2026-08-07,Shiprocket,Indore,Tier-2,10,0,0.0,5.5
2026-08-07,Shiprocket,Jaipur,Tier-3,10,0,0.0,5.6
2026-08-07,Shiprocket,Lucknow,Tier-3,10,0,0.0,4.1
2026-08-07,DTDC,Mumbai,Tier-1,4,1,19.0,4.75
2026-08-07,DTDC,Delhi,Tier-1,3,2,272.0,7.25
2026-08-07,DTDC,Pune,Tier-2,6,1,19.0,5.33
2026-08-07,DTDC,Indore,Tier-2,10,5,212.0,4.7
2026-08-07,DTDC,Jaipur,Tier-3,6,5,403.0,3.71
2026-08-07,DTDC,Lucknow,Tier-3,11,6,545.0,6.64
2026-08-07,Kwikship,Mumbai,Tier-1,14,1,183.0,5.43
2026-08-07,Kwikship,Delhi,Tier-1,11,0,0.0,5.82
2026-08-07,Kwikship,Pune,Tier-2,14,2,736.0,5.35
2026-08-07,Kwikship,Indore,Tier-2,10,0,0.0,5.4
2026-08-07,Kwikship,Jaipur,Tier-3,12,5,0.0,5.0
2026-08-07,Kwikship,Lucknow,Tier-3,12,5,115.0,5.58
2026-08-08,Delhivery,Mumbai,Tier-1,6,2,655.0,5.0
2026-08-08,Delhivery,Delhi,Tier-1,10,1,184.0,6.6
2026-08-08,Delhivery,Pune,Tier-2,10,2,409.0,4.1
2026-08-08,Delhivery,Indore,Tier-2,14,3,492.0,4.79
2026-08-08,Delhivery,Jaipur,Tier-3,7,1,471.0,5.5
2026-08-08,Delhivery,Lucknow,Tier-3,14,5,1204.0,5.93
2026-08-08,Bluedart,Mumbai,Tier-1,7,0,0.0,6.71
2026-08-08,Bluedart,Delhi,Tier-1,12,1,104.0,5.67
2026-08-08,Bluedart,Pune,Tier-2,9,1,164.0,5.33
2026-08-08,Bluedart,Indore,Tier-2,8,0,0.0,4.88
2026-08-08,Bluedart,Jaipur,Tier-3,10,6,720.0,4.45
2026-08-08,Bluedart,Lucknow,Tier-3,17,10,7968.0,5.35
2026-08-08,Shiprocket,Mumbai,Tier-1,6,1,224.0,5.17
2026-08-08,Shiprocket,Delhi,Tier-1,6,0,0.0,4.17
2026-08-08,Shiprocket,Pune,Tier-2,9,0,0.0,6.78
2026-08-08,Shiprocket,Indore,Tier-2,8,0,0.0,4.5
2026-08-08,Shiprocket,Jaipur,Tier-3,8,1,0.0,5.89
2026-08-08,Shiprocket,Lucknow,Tier-3,12,0,0.0,5.75
2026-08-08,DTDC,Mumbai,Tier-1,11,1,13.0,6.18
2026-08-08,DTDC,Delhi,Tier-1,8,2,38.0,4.25
2026-08-08,DTDC,Pune,Tier-2,9,4,59.0,6.56
2026-08-08,DTDC,Indore,Tier-2,9,5,235.0,4.67
